session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,intent_label,converted,session_value_score
sess_04365,usr_1225,widget,6,5,True,cellular,166.6,2,17.4,False,False,browse,False,0.5298
sess_04366,usr_2244,organic,16,0,False,wifi,385.5,1,10.7,False,False,browse,False,0.3339
sess_04367,usr_1286,push_notification,19,0,False,wifi,103.6,3,29.8,True,False,act,False,0.5066
sess_04368,usr_2268,push_notification,20,3,False,wifi,388.4,1,4.9,False,False,browse,True,0.7614
sess_04369,usr_0891,push_notification,16,4,False,wifi,84.8,1,34.1,True,False,act,True,0.8004
sess_04370,usr_0823,organic,19,5,True,wifi,301.8,1,2.0,True,False,browse,True,0.5737
sess_04371,usr_0859,organic,13,1,False,wifi,243.2,1,37.2,True,True,browse,False,0.568
sess_04372,usr_1191,push_notification,12,3,False,wifi,101.6,2,18.2,True,True,act,True,0.6614
sess_04373,usr_1415,push_notification,8,3,False,wifi,322.5,1,41.3,False,False,browse,True,0.7849
sess_04374,usr_0544,organic,9,0,False,cellular,75.9,5,19.6,False,False,act,True,0.9129
sess_04375,usr_0729,organic,20,1,False,cellular,245.7,2,91.6,False,False,browse,False,0.2755
sess_04376,usr_2064,organic,19,6,True,wifi,170.5,3,2.0,False,False,act,True,0.7963
sess_04377,usr_2223,organic,8,6,True,wifi,348.8,2,25.3,False,False,browse,True,0.8245
sess_04378,usr_1321,push_notification,19,1,False,cellular,66.6,2,5.1,False,True,act,True,0.6722
sess_04379,usr_0473,organic,19,3,False,wifi,455.0,1,30.1,True,False,browse,True,0.6733
sess_04380,usr_1443,organic,21,3,False,cellular,168.9,3,92.6,False,False,act,True,0.6243
sess_04381,usr_2304,organic,0,1,False,wifi,182.7,2,6.3,False,False,browse,False,0.2864
sess_04382,usr_1968,push_notification,16,2,False,cellular,170.3,3,6.3,False,False,act,True,0.6719
sess_04383,usr_2388,organic,15,4,False,wifi,211.2,2,8.7,False,False,browse,False,0.492
sess_04384,usr_2338,organic,6,4,False,wifi,196.7,2,40.5,True,False,browse,False,0.3266
sess_04385,usr_1710,push_notification,20,3,False,wifi,124.7,3,9.0,False,False,act,True,0.607
sess_04386,usr_2187,push_notification,6,3,False,cellular,78.5,3,52.3,False,False,act,True,0.8461
sess_04387,usr_1172,widget,18,4,False,cellular,364.4,1,3.5,False,False,browse,False,0.2531
sess_04388,usr_1731,widget,20,1,False,wifi,271.0,2,11.1,False,False,browse,False,0.2933
sess_04389,usr_0053,organic,8,2,False,cellular,254.1,1,9.1,False,False,browse,False,0.3716
sess_04390,usr_2142,organic,19,3,False,cellular,205.6,3,67.4,False,True,browse,True,0.6181
sess_04391,usr_0437,push_notification,14,1,False,wifi,110.6,1,4.1,False,False,act,True,0.6096
sess_04392,usr_0104,organic,19,1,False,wifi,257.9,1,22.1,False,False,browse,False,0.4641
sess_04393,usr_1561,widget,6,0,False,cellular,232.8,3,8.5,True,False,browse,False,0.5782
sess_04394,usr_0596,organic,16,0,False,cellular,429.0,1,9.2,True,False,browse,True,0.8084
sess_04395,usr_0218,push_notification,20,1,False,wifi,367.1,1,20.9,False,False,browse,True,0.8733
sess_04396,usr_0232,organic,2,2,False,wifi,353.7,1,9.1,True,False,browse,False,0.4714
sess_04397,usr_0819,organic,14,5,True,wifi,393.1,2,35.7,False,False,browse,True,0.8271
sess_04398,usr_1094,organic,21,2,False,wifi,362.1,1,9.7,False,False,browse,False,0.3568
sess_04399,usr_0660,push_notification,13,1,False,wifi,159.4,4,20.6,False,False,act,True,0.8856
sess_04400,usr_1174,push_notification,8,0,False,cellular,142.9,3,13.7,True,False,act,False,0.5845
sess_04401,usr_1027,organic,21,5,True,wifi,189.6,2,19.0,True,False,browse,False,0.4955
sess_04402,usr_0600,push_notification,16,2,False,cellular,296.9,1,84.8,False,True,browse,False,0.2769
sess_04403,usr_0255,widget,20,3,False,wifi,95.3,2,35.0,False,True,act,True,0.7689
sess_04404,usr_1209,push_notification,19,5,True,cellular,127.4,3,5.2,False,False,act,True,0.8176
sess_04405,usr_0836,organic,17,4,False,cellular,220.5,2,19.9,False,False,browse,False,0.4955
sess_04406,usr_2217,organic,23,6,True,wifi,331.1,4,20.1,False,False,browse,False,0.5929
sess_04407,usr_0133,widget,16,5,True,cellular,184.5,2,5.2,True,False,act,True,0.6516
sess_04408,usr_1470,organic,19,2,False,cellular,168.5,2,9.2,True,False,browse,False,0.3236
sess_04409,usr_1854,organic,16,1,False,cellular,150.6,3,5.9,False,False,act,False,0.5097
sess_04410,usr_0420,widget,18,2,False,cellular,216.8,2,24.0,True,True,browse,False,0.3159
sess_04411,usr_2302,organic,15,0,False,cellular,303.6,2,19.2,False,False,browse,False,0.5363
sess_04412,usr_0919,push_notification,20,6,True,wifi,124.2,2,21.5,False,False,act,True,0.7491
sess_04413,usr_2299,organic,6,6,True,wifi,253.8,1,16.1,False,False,browse,False,0.271
sess_04414,usr_1593,organic,17,4,False,cellular,121.3,4,29.5,True,True,act,True,0.7807
sess_04415,usr_0974,widget,19,2,False,wifi,170.2,1,6.9,True,False,act,False,0.4812
sess_04416,usr_2093,push_notification,16,6,True,cellular,126.9,4,11.0,True,False,act,True,0.7403
sess_04417,usr_1179,push_notification,23,4,False,wifi,102.6,3,4.2,False,False,act,True,0.8272
sess_04418,usr_0193,organic,15,2,False,wifi,173.7,2,9.6,False,False,act,True,0.7945
sess_04419,usr_1563,organic,8,1,False,cellular,256.0,4,6.2,True,True,browse,True,0.7851
sess_04420,usr_1588,organic,5,5,True,cellular,294.8,1,8.6,True,False,browse,False,0.4494
sess_04421,usr_1707,widget,9,1,False,wifi,307.7,1,24.8,False,False,browse,False,0.559
sess_04422,usr_1281,organic,18,6,True,wifi,296.8,2,31.8,False,False,browse,True,0.5909
sess_04423,usr_2262,push_notification,19,3,False,wifi,203.5,3,5.2,False,False,act,False,0.2933
sess_04424,usr_0221,organic,18,0,False,cellular,206.6,5,23.2,False,False,act,False,0.552
sess_04425,usr_0054,organic,13,0,False,wifi,258.3,5,13.0,False,False,browse,False,0.2744
sess_04426,usr_1030,organic,5,0,False,wifi,130.3,1,9.6,True,True,act,True,0.5498
sess_04427,usr_0832,organic,11,2,False,cellular,227.0,1,6.6,True,True,browse,True,0.8367
sess_04428,usr_1815,push_notification,18,2,False,wifi,139.4,2,119.6,False,False,act,True,0.8509
sess_04429,usr_0924,widget,23,4,False,wifi,247.2,1,2.5,False,False,browse,False,0.2789
sess_04430,usr_1507,push_notification,8,1,False,wifi,151.6,3,3.0,False,False,act,True,0.7861
sess_04431,usr_2411,widget,15,5,True,wifi,200.8,4,3.0,True,True,browse,False,0.3808
sess_04432,usr_2239,push_notification,16,3,False,cellular,86.4,3,3.5,False,False,act,True,0.777
sess_04433,usr_2472,push_notification,9,4,False,cellular,115.8,4,6.9,False,False,act,False,0.5303
sess_04434,usr_0805,organic,18,3,False,wifi,133.8,1,4.3,True,False,browse,False,0.3227
sess_04435,usr_0793,organic,12,1,False,cellular,362.3,1,4.0,False,False,browse,False,0.3053
sess_04436,usr_1205,organic,9,1,False,wifi,263.2,2,1.2,False,False,browse,False,0.3107
sess_04437,usr_1839,organic,11,1,False,wifi,285.7,1,3.9,False,True,browse,False,0.5116
sess_04438,usr_0727,organic,14,0,False,wifi,252.3,1,8.4,False,False,browse,False,0.5024
sess_04439,usr_0306,push_notification,12,0,False,cellular,303.9,1,18.3,False,True,browse,False,0.2942
sess_04440,usr_0766,organic,7,5,True,wifi,374.3,2,32.8,False,False,browse,False,0.5189
sess_04441,usr_0712,organic,17,1,False,cellular,90.7,2,1.7,True,False,browse,False,0.5475
sess_04442,usr_2105,organic,21,5,True,wifi,345.1,2,60.0,True,False,browse,False,0.5084
sess_04443,usr_0489,push_notification,13,2,False,wifi,292.5,2,39.7,True,False,browse,True,0.8096
sess_04444,usr_1546,push_notification,22,6,True,wifi,339.1,2,71.3,False,False,browse,True,0.7573
sess_04445,usr_0167,organic,20,3,False,wifi,305.0,1,8.4,False,False,browse,False,0.2108
sess_04446,usr_1756,push_notification,13,2,False,wifi,93.5,3,12.9,True,False,act,False,0.4433
sess_04447,usr_1144,organic,12,4,False,wifi,409.9,1,23.2,False,False,browse,False,0.3431
sess_04448,usr_2280,organic,13,6,True,wifi,99.4,4,35.4,True,False,act,True,0.7566
sess_04449,usr_1083,organic,7,0,False,wifi,266.1,1,31.2,False,False,browse,False,0.2675
sess_04450,usr_0533,organic,20,6,True,wifi,231.9,1,3.4,True,False,browse,True,0.8316
sess_04451,usr_0660,widget,18,5,True,wifi,120.1,1,9.0,True,False,act,True,0.6192
sess_04452,usr_2393,widget,12,2,False,cellular,85.9,2,7.2,False,False,act,True,0.6031
sess_04453,usr_1045,push_notification,13,1,False,cellular,309.7,1,3.9,True,False,browse,False,0.5085
sess_04454,usr_0024,organic,12,1,False,wifi,133.8,1,24.2,False,False,browse,True,0.8044
sess_04455,usr_1354,push_notification,12,6,True,cellular,85.7,3,20.1,True,False,act,True,0.6467
sess_04456,usr_1911,push_notification,17,0,False,wifi,249.6,2,18.8,False,False,browse,False,0.2908
sess_04457,usr_0635,push_notification,13,0,False,cellular,226.2,4,4.3,False,False,browse,False,0.559
sess_04458,usr_0164,push_notification,17,2,False,wifi,177.3,2,16.6,False,False,act,False,0.5532
sess_04459,usr_0630,organic,16,6,True,cellular,212.6,1,9.1,False,False,browse,False,0.5571
sess_04460,usr_1322,push_notification,8,1,False,cellular,402.7,5,33.6,False,False,browse,False,0.3181
sess_04461,usr_2445,push_notification,10,2,False,cellular,217.1,2,13.0,True,True,act,True,0.8276
sess_04462,usr_0209,organic,21,6,True,wifi,242.6,3,16.9,True,False,browse,True,0.7184
sess_04463,usr_1234,organic,12,0,False,cellular,120.6,2,1.9,False,False,act,True,0.8292
sess_04464,usr_2010,widget,9,0,False,cellular,116.0,1,58.8,False,False,act,True,0.8702
sess_04465,usr_2346,push_notification,18,5,True,cellular,120.0,3,20.5,False,True,act,True,0.6205
sess_04466,usr_2254,push_notification,12,3,False,wifi,215.2,2,20.5,False,False,act,False,0.3598
sess_04467,usr_1467,organic,0,6,True,cellular,242.4,3,10.2,False,False,browse,False,0.2477
sess_04468,usr_0299,push_notification,11,1,False,wifi,234.1,4,3.6,False,False,browse,False,0.2623
sess_04469,usr_1302,widget,19,5,True,wifi,234.3,1,26.2,True,False,browse,False,0.254
sess_04470,usr_2153,organic,13,2,False,wifi,277.0,5,3.8,False,False,browse,False,0.3154
sess_04471,usr_0901,push_notification,18,5,True,cellular,209.3,3,7.5,False,True,act,True,0.7306
sess_04472,usr_0754,push_notification,13,5,True,wifi,113.3,2,4.3,False,True,act,True,0.5945
sess_04473,usr_2133,push_notification,18,5,True,wifi,59.7,2,39.2,False,False,act,False,0.5907
sess_04474,usr_0280,push_notification,17,3,False,wifi,94.3,4,26.0,False,True,act,False,0.4834
sess_04475,usr_2070,organic,5,6,True,cellular,270.0,2,21.5,False,False,browse,False,0.5441
sess_04476,usr_0653,widget,19,6,True,wifi,230.0,3,28.9,False,False,act,True,0.5601
sess_04477,usr_1704,push_notification,16,5,True,wifi,139.3,4,17.3,False,False,act,True,0.7889
sess_04478,usr_2225,widget,10,2,False,wifi,248.1,2,31.3,True,False,browse,False,0.235
sess_04479,usr_2200,organic,19,3,False,wifi,140.0,1,17.6,False,False,act,True,0.7824
sess_04480,usr_1653,push_notification,0,1,False,cellular,159.5,3,8.2,True,False,act,True,0.8452
sess_04481,usr_0377,widget,12,6,True,cellular,158.2,2,7.8,True,False,act,True,0.6278
sess_04482,usr_1432,push_notification,0,1,False,cellular,39.1,2,46.2,False,False,act,False,0.4712
sess_04483,usr_0907,organic,14,6,True,cellular,249.6,1,63.2,False,False,browse,True,0.5941
sess_04484,usr_0874,push_notification,4,1,False,cellular,80.9,2,3.3,False,True,browse,True,0.8622
sess_04485,usr_1360,push_notification,16,6,True,wifi,269.3,2,17.9,False,False,browse,False,0.3047
sess_04486,usr_1357,push_notification,19,1,False,wifi,60.8,2,5.5,False,False,act,True,0.7313
sess_04487,usr_1478,push_notification,20,4,False,wifi,122.9,1,4.3,True,False,act,False,0.5486
sess_04488,usr_1203,widget,21,3,False,cellular,210.8,1,20.0,False,True,browse,False,0.4593
sess_04489,usr_0895,organic,20,2,False,wifi,380.0,3,15.2,False,False,browse,False,0.3955
sess_04490,usr_2173,widget,18,6,True,wifi,64.4,2,31.3,False,False,act,True,0.5764
sess_04491,usr_1946,organic,10,3,False,wifi,251.7,1,21.5,True,False,browse,False,0.5204
sess_04492,usr_2300,organic,13,1,False,wifi,367.8,1,40.8,False,False,browse,False,0.4671
sess_04493,usr_0037,push_notification,8,2,False,wifi,311.2,1,34.3,True,False,browse,False,0.4958
sess_04494,usr_0470,widget,6,2,False,cellular,330.9,2,5.8,False,False,browse,False,0.5745
sess_04495,usr_1418,organic,23,5,True,wifi,134.1,4,18.5,True,False,act,False,0.5455
sess_04496,usr_1826,push_notification,7,0,False,cellular,154.3,2,6.2,False,False,act,False,0.6106
sess_04497,usr_0985,widget,21,3,False,wifi,92.7,2,9.2,False,True,act,True,0.8278
sess_04498,usr_0999,organic,18,4,False,cellular,157.3,1,9.3,True,False,act,True,0.8503
sess_04499,usr_0164,push_notification,12,0,False,wifi,98.1,3,141.8,False,True,act,False,0.3567
sess_04500,usr_1315,widget,0,0,False,cellular,283.8,1,25.1,False,False,browse,False,0.4708
sess_04501,usr_1563,organic,12,1,False,wifi,296.7,3,3.9,False,False,browse,False,0.4816
sess_04502,usr_0465,organic,17,0,False,cellular,419.8,2,49.2,True,False,browse,False,0.4769
sess_04503,usr_1581,widget,21,6,True,cellular,178.8,3,1.9,False,False,browse,False,0.4252
sess_04504,usr_1051,organic,6,3,False,cellular,278.7,3,9.3,True,False,browse,True,0.8558
sess_04505,usr_2213,widget,9,3,False,cellular,129.2,2,8.2,False,False,act,True,0.7723
sess_04506,usr_1159,push_notification,7,6,True,wifi,360.5,1,13.5,False,False,browse,False,0.2293
sess_04507,usr_0102,push_notification,4,5,True,wifi,302.8,1,8.2,False,True,browse,False,0.4896
sess_04508,usr_2118,widget,16,1,False,wifi,316.7,1,12.8,False,False,browse,False,0.4712
sess_04509,usr_1536,push_notification,0,1,False,wifi,475.1,1,5.2,False,False,browse,True,0.5553
sess_04510,usr_2107,organic,18,6,True,cellular,346.6,1,6.4,True,False,browse,False,0.4426
sess_04511,usr_2084,widget,23,4,False,wifi,298.8,4,28.0,False,False,browse,False,0.4789
sess_04512,usr_1826,organic,5,2,False,wifi,57.2,3,49.9,True,False,browse,True,0.8523
sess_04513,usr_1994,widget,19,4,False,wifi,124.9,2,0.6,False,True,act,True,0.8319
sess_04514,usr_0180,organic,20,6,True,wifi,316.3,2,10.7,False,False,browse,False,0.2785
sess_04515,usr_1215,organic,9,0,False,wifi,352.2,4,5.5,False,False,browse,False,0.3467
sess_04516,usr_0789,organic,8,0,False,wifi,165.2,2,30.8,False,False,browse,True,0.6152
sess_04517,usr_1313,push_notification,13,6,True,wifi,188.1,4,10.5,True,False,act,True,0.7852
sess_04518,usr_2105,organic,20,3,False,wifi,270.8,3,10.8,False,False,browse,False,0.3374
sess_04519,usr_0338,organic,11,5,True,cellular,183.8,3,12.5,True,False,browse,False,0.3327
sess_04520,usr_0394,push_notification,23,2,False,cellular,123.6,2,14.8,False,False,act,True,0.8466
sess_04521,usr_0686,push_notification,20,1,False,wifi,142.7,4,3.0,True,False,act,True,0.8418
sess_04522,usr_2204,organic,19,3,False,cellular,292.0,1,11.0,True,False,browse,True,0.7526
sess_04523,usr_2185,organic,14,3,False,wifi,275.1,3,12.1,False,False,browse,True,0.5824
sess_04524,usr_0031,widget,12,4,False,cellular,264.1,3,5.4,False,False,browse,True,0.8612
sess_04525,usr_0269,push_notification,17,1,False,wifi,156.4,3,168.0,True,False,act,True,0.8436
sess_04526,usr_0864,organic,18,4,False,cellular,379.5,2,7.1,True,True,browse,False,0.3124
sess_04527,usr_0874,organic,14,1,False,cellular,129.9,4,29.8,False,False,act,True,0.844
sess_04528,usr_1738,organic,12,5,True,wifi,339.5,1,4.0,False,True,browse,False,0.5328
sess_04529,usr_0426,widget,9,6,True,wifi,197.4,4,100.9,False,False,browse,False,0.5186
sess_04530,usr_0843,push_notification,7,4,False,wifi,132.0,3,14.6,True,False,act,True,0.8146
sess_04531,usr_2203,organic,20,3,False,cellular,313.1,1,3.2,True,False,browse,False,0.4467
sess_04532,usr_1783,widget,21,6,True,cellular,314.6,1,7.2,False,False,browse,False,0.3146
sess_04533,usr_0296,organic,19,5,True,cellular,396.7,1,7.5,False,False,browse,False,0.2759
sess_04534,usr_0630,widget,16,0,False,wifi,128.8,1,20.3,True,False,act,False,0.2525
sess_04535,usr_0098,organic,20,5,True,wifi,111.5,2,8.9,False,False,act,True,0.6438
sess_04536,usr_1881,organic,15,5,True,cellular,237.8,1,13.2,False,False,browse,False,0.341
sess_04537,usr_1359,push_notification,18,6,True,wifi,166.4,3,10.9,False,False,browse,False,0.5466
sess_04538,usr_0156,push_notification,16,4,False,cellular,425.9,1,168.0,False,False,browse,True,0.852
sess_04539,usr_0359,push_notification,14,0,False,wifi,172.3,3,2.7,False,False,act,True,0.6915
sess_04540,usr_0301,push_notification,8,3,False,wifi,103.5,2,24.1,False,False,act,True,0.7485
sess_04541,usr_0223,organic,14,0,False,cellular,101.5,1,31.5,True,False,browse,False,0.4835
sess_04542,usr_0730,push_notification,17,0,False,wifi,151.1,3,19.3,True,False,act,True,0.67
sess_04543,usr_1032,push_notification,8,2,False,wifi,173.0,3,0.5,False,True,act,True,0.8474
sess_04544,usr_2286,organic,21,2,False,cellular,288.7,1,80.5,False,False,browse,False,0.4621
sess_04545,usr_0289,push_notification,15,6,True,cellular,107.3,5,40.3,False,False,act,True,0.9078
sess_04546,usr_2356,widget,20,2,False,cellular,313.9,1,23.3,False,False,browse,False,0.3819
sess_04547,usr_0933,organic,0,0,False,cellular,312.1,1,65.7,False,False,browse,False,0.5436
sess_04548,usr_1060,widget,15,0,False,cellular,132.7,1,11.2,True,False,browse,False,0.3347
sess_04549,usr_1670,organic,19,1,False,cellular,263.4,1,7.6,False,False,browse,False,0.3995
sess_04550,usr_1590,widget,17,2,False,wifi,289.0,5,4.9,False,False,browse,False,0.4753
sess_04551,usr_1848,widget,19,0,False,wifi,71.5,1,66.9,True,False,browse,False,0.3258
sess_04552,usr_1657,organic,17,2,False,cellular,363.9,1,20.8,True,False,browse,True,0.6065
sess_04553,usr_1774,organic,23,4,False,cellular,158.5,2,117.0,False,False,act,True,0.6684
sess_04554,usr_1296,push_notification,17,6,True,cellular,338.6,1,3.1,False,False,browse,False,0.2535
sess_04555,usr_0070,widget,14,3,False,wifi,311.0,1,24.1,True,False,browse,False,0.5836
sess_04556,usr_1596,push_notification,19,4,False,wifi,77.6,2,3.8,True,False,act,True,0.8911
sess_04557,usr_0485,widget,18,4,False,cellular,120.0,3,4.5,True,False,act,True,0.5986
sess_04558,usr_2191,push_notification,8,2,False,wifi,125.6,3,132.8,False,True,act,False,0.3642
sess_04559,usr_0025,organic,7,5,True,wifi,284.1,1,18.1,False,False,browse,False,0.3303
sess_04560,usr_0260,widget,13,1,False,wifi,300.8,2,46.7,False,True,browse,False,0.4538
sess_04561,usr_2399,push_notification,18,4,False,cellular,152.6,4,16.9,True,False,browse,False,0.4751
sess_04562,usr_0187,push_notification,7,3,False,cellular,216.4,1,17.6,False,True,browse,False,0.2607
sess_04563,usr_0298,widget,19,4,False,cellular,190.8,1,89.8,True,False,browse,True,0.8279
sess_04564,usr_1466,widget,7,6,True,wifi,88.9,2,1.7,True,True,act,False,0.5064
sess_04565,usr_2060,push_notification,20,2,False,wifi,302.6,1,2.8,False,False,browse,False,0.2843
sess_04566,usr_0435,organic,11,3,False,wifi,423.9,2,31.4,False,False,browse,True,0.5962
sess_04567,usr_1188,organic,8,6,True,wifi,290.0,2,4.1,False,False,browse,False,0.5121
sess_04568,usr_1235,push_notification,18,3,False,wifi,111.8,2,17.3,False,False,browse,False,0.5348
sess_04569,usr_2485,push_notification,19,1,False,cellular,62.3,2,13.8,False,False,act,True,0.6524
sess_04570,usr_0355,push_notification,13,3,False,cellular,283.2,2,32.2,False,False,browse,False,0.5736
sess_04571,usr_1154,widget,18,3,False,cellular,235.9,4,28.5,False,False,browse,False,0.279
sess_04572,usr_1793,push_notification,14,0,False,wifi,126.8,2,8.3,False,True,act,True,0.7828
sess_04573,usr_1563,push_notification,8,1,False,wifi,110.6,2,8.0,True,True,act,True,0.7852
sess_04574,usr_1619,push_notification,19,0,False,wifi,164.1,1,42.7,True,False,act,True,0.7771
sess_04575,usr_0127,push_notification,10,3,False,wifi,255.7,1,3.6,False,False,browse,True,0.6832
sess_04576,usr_1942,push_notification,7,1,False,wifi,167.1,1,10.1,False,True,act,True,0.735
sess_04577,usr_0641,widget,16,4,False,cellular,10.0,2,3.9,False,False,act,True,0.6686
sess_04578,usr_2186,push_notification,18,4,False,wifi,100.1,2,89.7,False,False,act,True,0.7992
